"Ward","Code","Total","Male","Female","wards","Age","Aged 18-24"
"Haddenham","E36001766",5,5,5
"Isleham","E36001767",0,0,0
"Littleport East","E36001768",5,0,5
"Littleport West","E36001769",10,5,5
"Soham North","E36001770",5,5,0
"Soham South","E36001771",5,5,5
"Stretham","E36001772",5,0,5
"Sutton","E36001773",5,5,0
"The Swaffhams","E36001774",0,0,0
"Bassenhally","E36001775",0,0,0
"Benwick, Coates and Eastrea","E36001776",5,0,5
"Birch","E36001777",5,5,0
"Clarkson","E36001778",10,5,5
"Delph","E36001779",0,0,0
"Doddington","E36001780",0,0,0
"Elm and Christchurch","E36001781",5,5,5
"Hill","E36001782",10,5,5
"Kingsmoor","E36001783",0,0,0
"Kirkgate","E36001784",10,5,0
"Lattersey","E36001785",5,0,0
"Manea","E36001786",0,0,0
"March East","E36001787",15,10,5
"March North","E36001788",15,10,5
"March West","E36001789",10,5,5
"Medworth","E36001790",10,5,5
"Parson Drove and Wisbech St Mary","E36001791",10,5,5
"Peckover","E36001792",5,5,0
"Roman Bank","E36001793",5,0,0
"Slade Lode","E36001794",10,5,5
"St Andrews","E36001795",5,5,0
"St Marys","E36001796",5,5,0
"Staithe","E36001797",5,0,0
"The Mills","E36001798",5,5,0
"Waterlees","E36001799",10,5,5
"Wenneye","E36001800",5,0,5
"Wimblington","E36001801",5,0,0
"Alconbury and The Stukeleys","E36001802",5,0,0
"Brampton","E36001803",10,5,5
"Buckden","E36001804",0,0,0
"Earith","E36001805",0,0,0
"Ellington","E36001806",5,0,0
"Elton and Folksworth","E36001807",0,0,0
"Fenstanton","E36001808",0,0,0
"Godmanchester","E36001809",10,5,5
"Gransden and The Offords","E36001810",0,0,0
"Huntingdon East","E36001811",25,15,10
"Huntingdon North","E36001812",15,5,10
"Huntingdon West","E36001813",10,5,0
"Kimbolton and Staughton","E36001814",0,0,0
"Little Paxton","E36001815",5,0,5
"Ramsey","E36001816",15,5,5
"Sawtry","E36001817",5,5,0
"Somersham","E36001818",5,5,0
"St Ives East","E36001819",5,0,5
"St Ives South","E36001820",5,5,0
"St Ives West","E36001821",0,0,0
"St Neots Eaton Ford","E36001822",5,5,0
"St Neots Eaton Socon","E36001823",10,5,5
"St Neots Eynesbury","E36001824",15,10,5
"St Neots Priory Park","E36001825",10,10,5
"Stilton","E36001826",5,0,5
"The Hemingfords","E36001827",0,0,0
"Upwood and The Raveleys","E36001828",5,5,0
"Warboys and Bury","E36001829",10,5,5
"Yaxley and Farcet","E36001830",35,20,15
"Balsham","E36001831",5,0,0
"Bar Hill","E36001832",0,0,0
"Barton","E36001833",0,0,0
"Bassingbourn","E36001834",5,0,0
"Bourn","E36001835",10,10,5
"Caldecote","E36001836",0,0,0
"Comberton","E36001837",0,0,0
"Cottenham","E36001838",10,5,5
"Duxford","E36001839",0,0,0
"Fowlmere and Foxton","E36001840",5,0,0
"Fulbourn","E36001841",5,0,5
"Gamlingay","E36001842",5,0,0
"Girton","E36001843",0,0,0
"Hardwick","E36001844",5,0,0
"Harston and Hauxton","E36001845",0,0,0
"Haslingfield and The Eversdens","E36001846",5,5,5
"Histon and Impington","E36001847",15,10,5
"Linton","E36001848",0,0,0
"Longstanton","E36001849",0,0,0
"Melbourn","E36001850",5,0,0
"Meldreth","E36001851",0,0,0
"Milton","E36001852",5,0,5
"Orwell and Barrington","E36001853",0,0,0
"Papworth and Elsworth","E36001854",0,0,0
"Sawston","E36001855",5,5,0
"Swavesey","E36001856",0,0,0
"Teversham","E36001857",5,0,0
"The Abingtons","E36001858",0,0,0
"The Mordens","E36001859",0,0,0
"The Shelfords and Stapleford","E36001860",0,0,0
"The Wilbrahams","E36001861",5,0,5
"Waterbeach","E36001862",5,5,0
"Whittlesford","E36001863",0,0,0
"Willingham and Over","E36001864",5,5,0
"Billericay East","E36002634",5,5,5
"Billericay West","E36002635",10,5,5
"Burstead","E36002636",5,0,5
"Crouch","E36002637",10,5,5
"Fryerns","E36002638",55,25,30
"Laindon Park","E36002639",30,20,15
"Langdon Hills","E36002640",15,5,10
"Lee Chapel North","E36002641",60,40,20
"Nethermayne","E36002642",45,20,25
"Pitsea North West","E36002643",55,25,30
"Pitsea South East","E36002644",35,20,10
"St Martin's","E36002645",35,25,15
"Vange","E36002646",45,25,25
"Wickford Castledon","E36002647",5,5,5
"Wickford North","E36002648",10,5,5
"Wickford Park","E36002649",15,5,10
"Black Notley and Terling","E36002650",0,0,0
"Bocking Blackwater","E36002651",10,5,10
"Bocking North","E36002652",15,5,5
"Bocking South","E36002653",15,10,5
"Bradwell, Silver End and Rivenhall","E36002654",10,5,5
"Braintree Central","E36002655",25,15,10
"Braintree East","E36002656",10,5,5
"Braintree South","E36002657",20,10,10
"Bumpstead","E36002658",0,0,0
"Coggeshall and North Feering","E36002659",5,0,0
"Cressing and Stisted","E36002660",5,0,5
"Gosfield and Greenstead Green","E36002661",0,0,0
"Great Notley and Braintree West","E36002662",0,0,0
"Halstead St Andrew's","E36002663",5,5,5
"Halstead Trinity","E36002664",10,5,5
"Hatfield Peverel","E36002665",5,5,0
"Hedingham and Maplestead","E36002666",0,0,0
"Kelvedon","E36002667",5,0,0
"Panfield","E36002668",0,0,0
"Rayne","E36002669",0,0,0
"Stour Valley North","E36002670",5,5,0
"Stour Valley South","E36002671",0,0,0
"The Three Colnes","E36002672",5,5,5
"Three Fields","E36002673",0,0,0
"Upper Colne","E36002674",5,5,0
"Witham Chipping Hill and Central","E36002675",10,5,5
"Witham North","E36002676",15,10,5
"Witham South","E36002677",20,5,15
"Witham West","E36002678",15,5,5
"Yeldham","E36002679",5,5,0
"Brentwood North","E36002680",5,5,5
"Brentwood South","E36002681",10,5,5
"Brentwood West","E36002682",15,10,5
"Brizes and Doddinghurst","E36002683",10,5,0
"Herongate, Ingrave and West Horndon","E36002684",5,0,0
"Hutton Central","E36002685",5,5,0
"Hutton East","E36002686",0,0,0
"Hutton North","E36002687",5,0,0
"Hutton South","E36002688",5,0,0
"Ingatestone, Fryerning and Mountnessing","E36002689",5,0,5
"Pilgrims Hatch","E36002690",5,5,5
"Shenfield","E36002691",0,0,0
"South Weald","E36002692",0,0,0
"Tipps Cross","E36002693",5,0,0
"Warley","E36002694",10,5,5
"Appleton","E36002695",10,5,5
"Boyce","E36002696",5,5,0
"Canvey Island Central","E36002697",15,10,5
"Canvey Island East","E36002698",15,5,10
"Canvey Island North","E36002699",5,5,5
"Canvey Island South","E36002700",15,10,5
"Canvey Island West","E36002701",10,5,5
"Canvey Island Winter Gardens","E36002702",20,10,5
"Cedar Hall","E36002703",5,5,0
"St George's","E36002704",5,5,0
"St James","E36002705",10,5,5
"St Mary's","E36002706",5,5,0
"St Peter's","E36002707",5,5,0
"Victoria","E36002708",5,5,5
"Bicknacre and East and West Hanningfield","E36002709",5,5,0
"Boreham and The Leighs","E36002710",5,0,5
"Broomfield and The Walthams","E36002711",5,0,5
"Chelmer Village and Beaulieu Park","E36002712",5,0,5
"Chelmsford Rural West","E36002713",0,0,0
"Galleywood","E36002714",15,5,5
"Goat Hall","E36002715",5,5,0
"Great Baddow East","E36002716",15,10,5
"Great Baddow West","E36002717",15,10,5
"Little Baddow, Danbury and Sandon","E36002718",5,5,0
"Marconi","E36002719",25,15,10
"Moulsham and Central","E36002720",25,15,10
"Moulsham Lodge","E36002721",5,5,0
"Patching Hall","E36002722",15,5,5
"Rettendon and Runwell","E36002723",10,5,5
"South Hanningfield, Stock and Margaretting","E36002724",0,0,0
"South Woodham-Chetwood and Collingwood","E36002725",5,5,5
"South Woodham-Elmwood and Woodville","E36002726",5,0,0
"Springfield North","E36002727",10,5,5
"St Andrews","E36002728",25,10,10
"The Lawns","E36002729",0,0,0
"Trinity","E36002730",10,5,5
"Waterhouse Farm","E36002731",15,5,10
"Writtle","E36002732",5,5,5
"Berechurch","E36002733",30,20,10
"Birch and Winstree","E36002734",0,0,0
"Castle","E36002735",30,15,15
"Christ Church","E36002736",15,10,5
"Copford and West Stanway","E36002737",0,0,0
"Dedham and Langham","E36002738",5,5,0
"East Donyland","E36002739",5,0,5
"Fordham and Stour","E36002740",5,0,0
"Great Tey","E36002741",0,0,0
"Harbour","E36002742",10,5,5
"Highwoods","E36002743",20,10,5
"Lexden","E36002744",5,5,0
"Marks Tey","E36002745",0,0,0
"Mile End","E36002746",20,15,10
"New Town","E36002747",50,30,20
"Prettygate","E36002748",5,5,0
"Pyefleet","E36002749",5,5,5
"Shrub End","E36002750",30,15,10
"St Andrew's","E36002751",30,15,15
"St Anne's","E36002752",25,15,10
"St John's","E36002753",5,0,0
"Stanway","E36002754",5,0,0
"Tiptree","E36002755",10,5,5
"West Bergholt and Eight Ash Green","E36002756",5,0,0
"West Mersea","E36002757",5,5,0
"Wivenhoe Cross","E36002758",0,0,0
"Wivenhoe Quay","E36002759",5,5,0
"Broadley Common, Epping Upland and Nazeing","E36002760",5,0,0
"Buckhurst Hill East","E36002761",5,0,0
"Buckhurst Hill West","E36002762",5,0,0
"Chigwell Row","E36002763",0,0,0
"Chigwell Village","E36002764",5,0,0
"Chipping Ongar, Greensted and Marden Ash","E36002765",0,0,0
"Epping Hemnall","E36002766",0,0,0
"Epping Lindsey and Thornwood Common","E36002767",10,10,0
"Grange Hill","E36002768",15,10,10
"Hastingwood, Matching and Sheering Village","E36002769",0,0,0
"High Ongar, Willingale and The Rodings","E36002770",0,0,0
"Lambourne","E36002771",0,0,0
"Loughton Alderton","E36002772",15,5,5
"Loughton Broadway","E36002773",10,5,5
"Loughton Fairmead","E36002774",10,5,5
"Loughton Forest","E36002775",0,0,0
"Loughton Roding","E36002776",5,0,0
"Loughton St John's","E36002777",5,5,0
"Loughton St Mary's","E36002778",5,5,0
"Lower Nazeing","E36002779",5,5,0
"Lower Sheering","E36002780",0,0,0
"Moreton and Fyfield","E36002781",5,0,5
"North Weald Bassett","E36002782",5,0,0
"Passingford","E36002783",0,0,0
"Roydon","E36002784",5,0,0
"Shelley","E36002785",5,0,0
"Theydon Bois","E36002786",0,0,0
"Waltham Abbey High Beach","E36002787",0,0,0
"Waltham Abbey Honey Lane","E36002788",10,0,5
"Waltham Abbey North East","E36002789",0,0,0
"Waltham Abbey Paternoster","E36002790",10,5,5
"Waltham Abbey South West","E36002791",10,5,5
"Bush Fair","E36002792",35,20,15
"Church Langley","E36002793",10,5,5
"Great Parndon","E36002794",15,5,5
"Harlow Common","E36002795",15,10,5
"Little Parndon and Hare Street","E36002796",30,15,20
"Mark Hall","E36002797",25,5,15
"Netteswell","E36002798",15,10,5
"Old Harlow","E36002799",15,5,5
"Staple Tye","E36002800",20,10,10
"Sumners and Kingsmoor","E36002801",15,5,10
"Toddbrook","E36002802",30,15,15
"Althorne","E36002803",5,5,0
"Burnham-on-Crouch North","E36002804",0,0,0
"Burnham-on-Crouch South","E36002805",5,0,5
"Great Totham","E36002806",0,0,0
"Heybridge East","E36002807",0,0,0
"Heybridge West","E36002808",5,0,5
"Maldon East","E36002809",5,0,0
"Maldon North","E36002810",5,0,5
"Maldon South","E36002811",5,5,0
"Maldon West","E36002812",5,0,0
"Mayland","E36002813",5,0,0
"Purleigh","E36002814",0,0,0
"Southminster","E36002815",5,5,0
"Tillingham","E36002816",0,0,0
"Tollesbury","E36002817",0,0,0
"Tolleshunt D'Arcy","E36002818",5,0,5
"Wickham Bishops and Woodham","E36002819",0,0,0
"Ashingdon and Canewdon","E36002820",5,5,0
"Barling and Sutton","E36002821",5,0,0
"Downhall and Rawreth","E36002822",0,0,0
"Foulness and Great Wakering","E36002823",5,5,5
"Grange","E36002824",5,0,0
"Hawkwell North","E36002825",5,0,0
"Hawkwell South","E36002826",5,5,0
"Hawkwell West","E36002827",0,0,0
"Hockley Central","E36002828",0,0,0
"Hockley North","E36002829",0,0,0
"Hockley West","E36002830",0,0,0
"Hullbridge","E36002831",5,0,0
"Lodge","E36002832",5,0,5
"Rayleigh Central","E36002833",5,0,5
"Rochford","E36002834",20,10,10
"Sweyne Park","E36002835",0,0,0
"Trinity","E36002836",0,0,0
"Wheatley","E36002837",5,0,5
"Whitehouse","E36002838",5,0,5
"Alresford","E36002839",0,0,0
"Alton Park","E36002840",25,20,10
"Ardleigh and Little Bromley","E36002841",5,0,0
"Beaumont and Thorpe","E36002842",0,0,0
"Bockings Elm","E36002843",15,5,10
"Bradfield, Wrabness and Wix","E36002844",0,0,0
"Brightlingsea","E36002845",10,5,5
"Burrsville","E36002846",5,0,5
"Frinton","E36002847",5,0,0
"Golf Green","E36002848",30,20,10
"Great and Little Oakley","E36002849",5,0,5
"Great Bentley","E36002850",0,0,0
"Hamford","E36002851",5,0,0
"Harwich East","E36002852",25,15,10
"Harwich East Central","E36002853",25,15,10
"Harwich West","E36002854",5,5,0
"Harwich West Central","E36002855",10,5,5
"Haven","E36002856",5,5,0
"Holland and Kirby","E36002857",5,0,0
"Homelands","E36002858",0,0,0
"Lawford","E36002859",0,0,0
"Little Clacton and Weeley","E36002860",10,10,0
"Manningtree, Mistley, Little Bentley and Tendring","E36002861",5,5,0
"Peter Bruff","E36002862",10,5,5
"Pier","E36002863",55,40,15
"Ramsey and Parkeston","E36002864",5,5,0
"Rush Green","E36002865",25,15,10
"St Bartholomews","E36002866",5,5,0
"St James","E36002867",10,5,5
"St Johns","E36002868",10,10,0
"St Marys","E36002869",20,10,10
"St Osyth and Point Clear","E36002870",15,5,10
"St Pauls","E36002871",10,5,0
"Thorrington, Frating, Elmstead and Great Bromley","E36002872",0,0,0
"Walton","E36002873",5,5,0
"Ashdon","E36002874",0,0,0
"Barnston and High Easter","E36002875",0,0,0
"Birchanger","E36002876",5,5,0
"Broad Oak and the Hallingburys","E36002877",5,5,0
"Clavering","E36002878",0,0,0
"Elsenham and Henham","E36002879",0,0,0
"Felsted","E36002880",5,0,5
"Great Dunmow North","E36002881",5,0,5
"Great Dunmow South","E36002882",10,5,5
"Hatfield Heath","E36002883",0,0,0
"Littlebury","E36002884",0,0,0
"Newport","E36002885",5,0,0
"Saffron Walden Audley","E36002886",5,0,0
"Saffron Walden Castle","E36002887",5,0,0
"Saffron Walden Shire","E36002888",10,5,5
"Stansted North","E36002889",0,0,0
"Stansted South","E36002890",0,0,0
"Stebbing","E36002891",0,0,0
"Stort Valley","E36002892",0,0,0
"Takeley and the Canfields","E36002893",5,5,0
"Thaxted","E36002894",0,0,0
"The Chesterfords","E36002895",0,0,0
"The Eastons","E36002896",0,0,0
"The Rodings","E36002897",0,0,0
"The Sampfords","E36002898",0,0,0
"Wenden Lofts","E36002899",0,0,0
"Wimbish and Debden","E36002900",0,0,0
"Broxbourne","E36003291",5,5,0
"Bury Green","E36003292",5,5,0
"Cheshunt Central","E36003293",10,5,5
"Cheshunt North","E36003294",10,5,0
"Flamstead End","E36003295",20,10,10
"Goffs Oak","E36003296",5,5,0
"Hoddesdon North","E36003297",10,5,0
"Hoddesdon Town","E36003298",10,5,5
"Rosedale","E36003299",5,0,5
"Rye Park","E36003300",10,5,5
"Theobalds","E36003301",10,10,0
"Waltham Cross","E36003302",30,15,10
"Wormley & Turnford","E36003303",30,15,15
"Adeyfield East","E36003304",15,5,10
"Adeyfield West","E36003305",10,5,5
"Aldbury and Wigginton","E36003306",0,0,0
"Apsley and Corner Hall","E36003307",10,5,5
"Ashridge","E36003308",0,0,0
"Bennetts End","E36003309",5,5,0
"Berkhamsted Castle","E36003310",0,0,0
"Berkhamsted East","E36003311",5,5,0
"Berkhamsted West","E36003312",0,0,0
"Bovingdon, Flaunden and Chipperfield","E36003313",10,5,5
"Boxmoor","E36003314",5,5,5
"Chaulden and Warners End","E36003315",5,5,0
"Gadebridge","E36003316",10,0,5
"Grovehill","E36003317",15,10,5
"Hemel Hempstead Town","E36003318",20,10,10
"Highfield","E36003319",10,5,0
"Kings Langley","E36003320",5,0,0
"Leverstock Green","E36003321",20,10,10
"Nash Mills","E36003322",5,0,5
"Northchurch","E36003323",0,0,0
"Tring Central","E36003324",5,5,0
"Tring East","E36003325",0,0,0
"Tring West and Rural","E36003326",5,0,0
"Watling","E36003327",5,0,0
"Woodhall Farm","E36003328",15,10,10
"Bishop's Stortford All Saints","E36003329",5,5,0
"Bishop's Stortford Central","E36003330",10,5,5
"Bishop's Stortford Meads","E36003331",5,5,0
"Bishop's Stortford Silverleys","E36003332",0,0,0
"Bishop's Stortford South","E36003333",5,0,0
"Braughing","E36003334",0,0,0
"Buntingford","E36003335",5,0,5
"Datchworth & Aston","E36003336",0,0,0
"Great Amwell","E36003337",0,0,0
"Hertford Bengeo","E36003338",5,0,0
"Hertford Castle","E36003339",10,5,5
"Hertford Heath","E36003340",0,0,0
"Hertford Kingsmead","E36003341",5,0,5
"Hertford Rural North","E36003342",0,0,0
"Hertford Rural South","E36003343",0,0,0
"Hertford Sele","E36003344",5,5,5
"Hunsdon","E36003345",0,0,0
"Little Hadham","E36003346",0,0,0
"Much Hadham","E36003347",0,0,0
"Mundens and Cottered","E36003348",0,0,0
"Puckeridge","E36003349",0,0,0
"Sawbridgeworth","E36003350",5,0,0
"Stanstead Abbots","E36003351",5,5,0
"Thundridge & Standon","E36003352",0,0,0
"Walkern","E36003353",5,0,5
"Ware Chadwell","E36003354",5,0,0
"Ware Christchurch","E36003355",10,5,5
"Ware St Mary's","E36003356",5,0,0
"Ware Trinity","E36003357",5,5,5
"Watton-at-Stone","E36003358",0,0,0
"Aldenham East","E36003359",5,5,0
"Aldenham West","E36003360",0,0,0
"Borehamwood Brookmeadow","E36003361",10,5,5
"Borehamwood Cowley Hill","E36003362",25,15,10
"Borehamwood Hillside","E36003363",15,10,5
"Borehamwood Kenilworth","E36003364",10,5,5
"Bushey Heath","E36003365",0,0,0
"Bushey North","E36003366",10,5,5
"Bushey Park","E36003367",5,0,5
"Bushey St James","E36003368",5,5,0
"Elstree","E36003369",0,0,0
"Potters Bar Furzefield","E36003370",5,0,5
"Potters Bar Oakmere","E36003371",25,10,10
"Potters Bar Parkfield","E36003372",5,5,0
"Shenley","E36003373",5,0,5
"Arbury","E36003374",5,0,0
"Baldock East","E36003375",5,5,0
"Baldock Town","E36003376",5,0,5
"Cadwell","E36003377",5,5,0
"Chesfield","E36003378",5,0,5
"Codicote","E36003379",0,0,0
"Ermine","E36003380",0,0,0
"Hitchin Bearton","E36003381",15,10,5
"Hitchin Highbury","E36003382",5,0,5
"Hitchin Oughton","E36003383",10,5,10
"Hitchin Priory","E36003384",0,0,0
"Hitchin Walsworth","E36003385",5,5,0
"Hitchwood, Offa and Hoo","E36003386",10,5,5
"Kimpton","E36003387",0,0,0
"Knebworth","E36003388",5,0,0
"Letchworth East","E36003389",15,5,10
"Letchworth Grange","E36003390",10,5,5
"Letchworth South East","E36003391",10,5,5
"Letchworth South West","E36003392",15,10,5
"Letchworth Wilbury","E36003393",20,10,5
"Royston Heath","E36003394",0,0,0
"Royston Meridian","E36003395",0,0,0
"Royston Palace","E36003396",10,5,5
"Weston and Sandon","E36003397",0,0,0
"Ashley","E36003398",15,10,5
"Batchwood","E36003399",15,10,5
"Clarence","E36003400",5,5,5
"Colney Heath","E36003401",10,5,5
"Cunningham","E36003402",10,5,5
"Harpenden East","E36003403",5,5,5
"Harpenden North","E36003404",5,5,0
"Harpenden South","E36003405",0,0,0
"Harpenden West","E36003406",0,0,0
"London Colney","E36003407",15,10,10
"Marshalswick North","E36003408",5,0,0
"Marshalswick South","E36003409",5,5,5
"Park Street","E36003410",5,5,0
"Redbourn","E36003411",10,5,5
"Sandridge","E36003412",5,5,5
"Sopwell","E36003413",15,10,5
"St Peters","E36003414",20,10,10
"St Stephen","E36003415",5,0,5
"Verulam","E36003416",0,0,0
"Wheathampstead","E36003417",5,0,5
"Bandley Hill","E36003418",0,0,0
"Bedwell","E36003419",25,15,10
"Chells","E36003420",10,5,5
"Longmeadow","E36003421",5,5,0
"Manor","E36003422",10,5,0
"Martins Wood","E36003423",15,10,5
"Old Town","E36003424",10,5,0
"Pin Green","E36003425",10,5,5
"Roebuck","E36003426",10,5,5
"Shephall","E36003427",10,10,0
"St Nicholas","E36003428",25,15,5
"Symonds Green","E36003429",5,5,5
"Woodfield","E36003430",10,0,10
"Abbots Langley","E36003431",0,0,0
"Ashridge","E36003432",5,0,5
"Bedmond & Primrose Hill","E36003433",0,0,0
"Carpenders Park","E36003434",5,5,5
"Chorleywood East","E36003435",0,0,0
"Chorleywood West","E36003436",5,0,0
"Croxley Green","E36003437",5,0,5
"Croxley Green North","E36003438",5,0,0
"Croxley Green South","E36003439",0,0,0
"Hayling","E36003440",5,5,0
"Langleybury","E36003441",5,5,5
"Leavesden","E36003442",5,5,5
"Maple Cross & Mill End","E36003443",10,5,5
"Moor Park & Eastbury","E36003444",0,0,0
"Northwick","E36003445",20,10,10
"Oxhey Hall","E36003446",5,0,0
"Penn","E36003447",5,5,0
"Rickmansworth","E36003448",0,0,0
"Rickmansworth West","E36003449",5,5,5
"Sarratt","E36003450",0,0,0
"Callowland","E36003451",10,5,5
"Central","E36003452",45,25,20
"Holywell","E36003453",25,15,15
"Leggatts","E36003454",15,10,10
"Meriden","E36003455",20,10,10
"Nascot","E36003456",10,5,10
"Oxhey","E36003457",5,5,5
"Park","E36003458",10,5,5
"Stanborough","E36003459",15,0,10
"Tudor","E36003460",5,5,0
"Vicarage","E36003461",25,15,10
"Woodside","E36003462",10,5,5
"Brookmans Park and Little Heath","E36003463",5,5,0
"Haldens","E36003464",15,10,5
"Handside","E36003465",5,0,0
"Hatfield Central","E36003466",20,10,10
"Hatfield East","E36003467",20,10,10
"Hatfield South","E36003468",10,5,5
"Hatfield Villages","E36003469",10,5,5
"Hatfield West","E36003470",15,5,5
"Hollybush","E36003471",20,10,10
"Howlands","E36003472",15,10,5
"Northaw and Cuffley","E36003473",0,0,0
"Panshanger","E36003474",10,10,0
"Peartree","E36003475",35,20,15
"Sherrards","E36003476",5,5,0
"Welham Green","E36003477",5,5,0
"Welwyn East","E36003478",0,0,0
"Welwyn West","E36003479",5,5,0
"All Saints","E36004333",0,0,0
"Buckenham","E36004334",0,0,0
"Burgh and Haverscroft","E36004335",5,5,5
"Conifer","E36004336",0,0,0
"Dereham-Central","E36004337",10,5,5
"Dereham-Humbletoft","E36004338",5,0,5
"Dereham-Neatherd","E36004339",5,0,0
"Dereham-Toftwood","E36004340",5,0,5
"East Guiltcross","E36004341",0,0,0
"Eynsford","E36004342",0,0,0
"Haggard de Toni","E36004343",0,0,0
"Harling and Heathlands","E36004344",5,5,0
"Hermitage","E36004345",0,0,0
"Launditch","E36004346",0,0,0
"Mid Forest","E36004347",0,0,0
"Nar Valley","E36004348",5,0,0
"Necton","E36004349",0,0,0
"Queen's","E36004350",5,0,5
"Shipdham","E36004351",5,0,0
"Springvale and Scarning","E36004352",5,5,5
"Swaffham","E36004353",15,10,5
"Swanton Morley","E36004354",5,0,0
"Taverner","E36004355",0,0,0
"Templar","E36004356",10,5,5
"Thetford-Abbey","E36004357",10,5,5
"Thetford-Castle","E36004358",0,0,0
"Thetford-Guildhall","E36004359",10,0,5
"Thetford-Saxon","E36004360",15,5,10
"Two Rivers","E36004361",0,0,0
"Upper Wensum","E36004362",0,0,0
"Upper Yare","E36004363",5,0,0
"Watton","E36004364",5,5,5
"Wayland","E36004365",0,0,0
"Weeting","E36004366",0,0,0
"West Guiltcross","E36004367",0,0,0
"Wissey","E36004368",0,0,0
"Acle","E36004369",5,0,0
"Aylsham","E36004370",15,10,5
"Blofield with South Walsham","E36004371",5,0,0
"Brundall","E36004372",5,5,5
"Burlingham","E36004373",0,0,0
"Buxton","E36004374",0,0,0
"Coltishall","E36004375",0,0,0
"Drayton North","E36004376",0,0,0
"Drayton South","E36004377",0,0,0
"Eynesford","E36004378",0,0,0
"Great Witchingham","E36004379",0,0,0
"Hellesdon North West","E36004380",10,5,5
"Hellesdon South East","E36004381",5,5,0
"Hevingham","E36004382",0,0,0
"Horsford and Felthorpe","E36004383",5,0,5
"Marshes","E36004384",5,0,5
"Old Catton and Sprowston West","E36004385",5,5,0
"Plumstead","E36004386",0,0,0
"Reepham","E36004387",5,5,0
"Spixworth with St Faiths","E36004388",5,5,0
"Sprowston Central","E36004389",5,5,0
"Sprowston East","E36004390",10,5,5
"Taverham North","E36004391",5,5,5
"Taverham South","E36004392",0,0,0
"Thorpe St Andrew North West","E36004393",5,5,0
"Thorpe St Andrew South East","E36004394",5,0,0
"Wroxham","E36004395",5,5,0
"Bradwell North","E36004396",10,0,5
"Bradwell South and Hopton","E36004397",10,5,5
"Caister North","E36004398",5,0,5
"Caister South","E36004399",5,0,5
"Central and Northgate","E36004400",65,45,20
"Claydon","E36004401",55,20,30
"East Flegg","E36004402",10,5,5
"Fleggburgh","E36004403",0,0,0
"Gorleston","E36004404",15,5,5
"Lothingland","E36004405",5,5,0
"Magdalen","E36004406",25,15,10
"Nelson","E36004407",90,55,35
"Ormesby","E36004408",5,5,0
"Southtown and Cobholm","E36004409",35,15,20
"St Andrews","E36004410",15,10,5
"West Flegg","E36004411",5,0,5
"Yarmouth North","E36004412",20,15,5
"Airfield","E36004413",0,0,0
"Brancaster","E36004414",5,0,5
"Burnham","E36004415",0,0,0
"Clenchwarton","E36004416",0,0,0
"Denton","E36004417",10,5,5
"Dersingham","E36004418",0,0,0
"Docking","E36004419",0,0,0
"Downham Old Town","E36004420",10,10,5
"East Downham","E36004421",5,0,0
"Emneth with Outwell","E36004422",5,5,5
"Fairstead","E36004423",20,15,10
"Gayton","E36004424",0,0,0
"Gaywood Chase","E36004425",15,5,10
"Gaywood North Bank","E36004426",5,5,0
"Grimston","E36004427",0,0,0
"Heacham","E36004428",5,0,5
"Hilgay with Denver","E36004429",5,5,0
"Hunstanton","E36004430",10,5,5
"Mershe Lande","E36004431",5,5,0
"North Downham","E36004432",5,0,0
"North Lynn","E36004433",25,15,15
"North Wootton","E36004434",0,0,0
"Old Gaywood","E36004435",5,0,5
"Priory","E36004436",0,0,0
"Rudham","E36004437",5,0,0
"Snettisham","E36004438",0,0,0
"South and West Lynn","E36004439",20,10,10
"South Downham","E36004440",0,0,0
"South Wootton","E36004441",5,0,0
"Spellowfields","E36004442",10,5,5
"Springwood","E36004443",0,0,0
"St Lawrence","E36004444",5,0,5
"St Margarets with St Nicholas","E36004445",25,15,5
"Upwell and Delph","E36004446",5,5,0
"Valley Hill","E36004447",0,0,0
"Walpole","E36004448",0,0,0
"Walton","E36004449",0,0,0
"Watlington","E36004450",5,0,0
"West Winch","E36004451",5,5,0
"Wiggenhall","E36004452",5,5,0
"Wimbotsham with Fincham","E36004453",0,0,0
"Wissey","E36004454",0,0,0
"Astley","E36004455",0,0,0
"Briston","E36004456",0,0,0
"Chaucer","E36004457",0,0,0
"Corpusty","E36004458",5,0,0
"Cromer Town","E36004459",5,5,0
"Erpingham","E36004460",0,0,0
"Gaunt","E36004461",0,0,0
"Glaven Valley","E36004462",5,0,0
"Happisburgh","E36004463",0,0,0
"High Heath","E36004464",0,0,0
"Holt","E36004465",5,0,0
"Hoveton","E36004466",0,0,0
"Lancaster North","E36004467",5,5,0
"Lancaster South","E36004468",5,0,0
"Mundesley","E36004469",10,10,0
"North Walsham East","E36004470",10,5,5
"North Walsham North","E36004471",5,5,0
"North Walsham West","E36004472",10,5,5
"Poppyland","E36004473",0,0,0
"Priory","E36004474",0,0,0
"Roughton","E36004475",0,0,0
"Scottow","E36004476",5,0,0
"Sheringham North","E36004477",0,0,0
"Sheringham South","E36004478",0,0,0
"St Benet","E36004479",0,0,0
"Stalham and Sutton","E36004480",5,0,5
"Suffield Park","E36004481",0,0,0
"The Raynhams","E36004482",0,0,0
"The Runtons","E36004483",0,0,0
"Walsingham","E36004484",0,0,0
"Waterside","E36004485",0,0,0
"Waxham","E36004486",0,0,0
"Wensum","E36004487",5,5,0
